Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Scott Tinsley,PHI,QB,28.0,3.0,3.0,48.0,86.0,637.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,637.0,3.0,86.0,2.0,0.0,4.0,0.0,0.0,23.680000000000003
Tony Adams,MIN,QB,37.0,3.0,3.0,49.0,89.0,607.0,5.0,11.0,31.0,0.0,0.0,0.0,3.0,0.0,607.0,3.0,89.0,31.0,0.0,11.0,0.0,0.0,23.380000000000003
Gordon Banks,DAL,WR,29.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,231.0,15.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,1.0,42.1
Chris Brewer,CHI,RB,25.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,55.0,5.0,56.0,11.2,0.0,0.0,0.0,0.0,0.0,55.0,2.0,24.0,56.0,1.0,34.1
Cornell Burbage,DAL,WR,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,168.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,2.0,35.8
Tony Eason,NWE,QB,28.0,4.0,3.0,42.0,79.0,453.0,2.0,3.0,25.0,0.0,0.0,0.0,1.0,0.0,453.0,3.0,79.0,25.0,0.0,3.0,0.0,0.0,26.62
Michael Harper,NYJ,WR,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,225.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,46.5
Erik Kramer,ATL,QB,23.0,3.0,2.0,45.0,92.0,559.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,559.0,4.0,92.0,10.0,0.0,2.0,0.0,0.0,29.36
Pete Metzelaars,BUF,TE,27.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,290.0,10.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,51.0
Orson Mobley,DEN,TE,24.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,228.0,14.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,42.8
Rick Neuheisel,SDG,QB,26.0,3.0,2.0,40.0,59.0,367.0,1.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,367.0,1.0,59.0,41.0,1.0,6.0,0.0,0.0,24.78
Kevin Willhite,GNB,RB,24.0,3.0,3.0,0.0,0.0,0.0,0.0,53.0,251.0,6.0,37.0,6.17,2.0,0.0,0.0,0.0,0.0,251.0,0.0,53.0,37.0,0.0,30.8
Dennis Gentry,CHI,WR,28.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,41.0,17.0,183.0,10.76,2.0,0.0,0.0,0.0,0.0,41.0,0.0,6.0,183.0,1.0,41.4
Alonzo Highsmith,HOU,RB,22.0,8.0,3.0,0.0,0.0,0.0,0.0,29.0,106.0,4.0,55.0,13.75,2.0,0.0,0.0,0.0,0.0,106.0,1.0,29.0,55.0,1.0,28.1
Bobby Howard,TAM,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,10.0,123.0,12.3,1.0,0.0,0.0,0.0,0.0,100.0,1.0,30.0,123.0,0.0,36.3
Bill Johnson,CIN,RB,27.0,11.0,4.0,0.0,0.0,0.0,0.0,39.0,205.0,3.0,19.0,6.33,0.0,0.0,0.0,0.0,0.0,205.0,1.0,39.0,19.0,0.0,31.4
Larry Linne,NWE,WR,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,158.0,14.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,36.8
Marc Logan,CIN,RB,22.0,3.0,3.0,0.0,0.0,0.0,0.0,37.0,203.0,3.0,14.0,4.67,0.0,0.0,0.0,0.0,0.0,203.0,1.0,37.0,14.0,0.0,30.700000000000003
Allen Pinkett,HOU,RB,23.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,149.0,1.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,149.0,2.0,31.0,7.0,0.0,26.6
Derek Tennell,CLE,TE,23.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,102.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,3.0,37.2
Dennis Bligen,NYJ,RB,25.0,6.0,2.0,0.0,0.0,0.0,0.0,31.0,128.0,11.0,81.0,7.36,1.0,0.0,0.0,0.0,0.0,128.0,1.0,31.0,81.0,0.0,35.900000000000006
Gary Danielson,CLE,QB,36.0,6.0,1.0,25.0,33.0,281.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,281.0,4.0,33.0,0.0,0.0,1.0,0.0,0.0,23.24
Paul Skansi,SEA,WR,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,207.0,10.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,43.7
Eric Truvillion,DET,WR,28.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,207.0,17.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,36.7
Clarence Weathers,CLE,WR,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,153.0,13.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2.0,38.3
Adrian Wright,TAM,RB,26.0,3.0,3.0,0.0,0.0,0.0,0.0,37.0,112.0,13.0,98.0,7.54,1.0,0.0,0.0,0.0,0.0,112.0,0.0,37.0,98.0,1.0,38.0
Phil Freeman,TAM,WR,25.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,141.0,17.63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,141.0,2.0,32.2
Darrell Grymes,DET,WR,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,140.0,15.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,2.0,35.0
Edwin Lovelady,NYG,WR,24.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,10.0,125.0,12.5,5.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,125.0,2.0,25.6
Kevin Sweeney,DAL,QB,24.0,3.0,2.0,14.0,28.0,291.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,291.0,4.0,28.0,8.0,0.0,5.0,0.0,0.0,26.44
Odessa Turner,NYG,WR,23.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,195.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,1.0,35.5
Ted Wilson,WAS,WR,23.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,28.0,5.0,112.0,22.4,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,112.0,1.0,31.0
Rusty Hilger,RAI,QB,25.0,5.0,5.0,55.0,106.0,706.0,6.0,8.0,8.0,0.0,0.0,0.0,3.0,0.0,706.0,2.0,106.0,8.0,0.0,8.0,0.0,0.0,19.04
Robert Parker,KAN,RB,24.0,3.0,2.0,0.0,0.0,0.0,0.0,47.0,150.0,7.0,44.0,6.29,1.0,0.0,0.0,0.0,0.0,150.0,1.0,47.0,44.0,0.0,30.4
Keith Paskett,GNB,WR,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,188.0,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,1.0,36.8
Ricky Porter,BUF,RB,27.0,9.0,0.0,0.0,0.0,0.0,0.0,47.0,177.0,9.0,70.0,7.78,0.0,0.0,0.0,0.0,0.0,177.0,0.0,47.0,70.0,0.0,33.7
Junior Tautalatasi,PHI,RB,25.0,12.0,1.0,0.0,0.0,0.0,0.0,26.0,69.0,25.0,176.0,7.04,1.0,0.0,0.0,0.0,0.0,69.0,0.0,26.0,176.0,0.0,47.5
Wesley Walker,NYJ,WR,32.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,190.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,34.0
Butch Woolfolk,DET,RB,27.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,82.0,19.0,166.0,8.74,1.0,0.0,0.0,0.0,0.0,82.0,0.0,12.0,166.0,0.0,41.8
Pat Beach,IND,TE,28.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,239.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,51.9
Greg Bell,2TM,RB,25.0,4.0,3.0,0.0,0.0,0.0,0.0,22.0,86.0,9.0,96.0,10.67,1.0,0.0,0.0,0.0,0.0,86.0,0.0,22.0,96.0,1.0,31.200000000000003
Lewis Bennett,NYG,WR,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,184.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,1.0,34.4
Clint Didier,WAS,TE,28.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,178.0,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,36.8
Mervyn Fernandez,RAI,WR,28.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,236.0,16.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,35.6
Lakei Heimuli,CHI,RB,22.0,3.0,3.0,0.0,0.0,0.0,0.0,34.0,128.0,5.0,51.0,10.2,1.0,0.0,0.0,0.0,0.0,128.0,0.0,34.0,51.0,1.0,26.9
Pete Holohan,SDG,TE,28.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,239.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,43.9
Bruce Mathison,SEA,QB,28.0,3.0,2.0,36.0,76.0,501.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,501.0,3.0,76.0,15.0,0.0,5.0,0.0,0.0,23.54
Thomas Sanders,CHI,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,23.0,122.0,3.0,53.0,17.67,1.0,0.0,0.0,0.0,0.0,122.0,1.0,23.0,53.0,0.0,24.5
Eric Streater,TAM,WR,23.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,117.0,23.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,117.0,2.0,29.2
Rod Barksdale,DAL,WR,25.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,165.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,34.5
Ron Hall,TAM,TE,23.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,169.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,1.0,38.9
Michael LeBlanc,NWE,RB,25.0,4.0,2.0,0.0,0.0,0.0,0.0,49.0,170.0,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,170.0,1.0,49.0,3.0,0.0,21.3
John Settle,ATL,RB,22.0,9.0,1.0,0.0,0.0,0.0,0.0,19.0,72.0,11.0,153.0,13.91,2.0,0.0,0.0,0.0,0.0,72.0,0.0,19.0,153.0,0.0,29.5
Mike Tice,SEA,TE,28.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,106.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,36.6
Steve Watson,DEN,WR,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,167.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,33.7
Oliver Williams,HOU,WR,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,165.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,1.0,31.5
Jimmie Giles,2TM,TE,33.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,157.0,12.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,34.7
Michael Haddix,PHI,RB,26.0,12.0,4.0,0.0,0.0,0.0,0.0,59.0,165.0,7.0,58.0,8.29,1.0,0.0,0.0,0.0,0.0,165.0,0.0,59.0,58.0,0.0,27.3
Calvin Sweeney,PIT,WR,32.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,217.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,37.7
John Tagliaferri,MIA,RB,23.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,45.0,12.0,117.0,9.75,0.0,0.0,0.0,0.0,0.0,45.0,1.0,13.0,117.0,0.0,34.2
Lenny Taylor,ATL,WR,26.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,-13.0,12.0,171.0,14.25,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,1.0,171.0,1.0,33.800000000000004
Ron Wolfley,STL,RB,25.0,12.0,4.0,0.0,0.0,0.0,0.0,26.0,87.0,8.0,68.0,8.5,0.0,0.0,0.0,0.0,0.0,87.0,1.0,26.0,68.0,0.0,29.5
Curt Pardridge,SEA,WR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,145.0,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,28.5
Rob Rubick,DET,TE,27.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,147.0,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1.0,33.7
Ken Whisenhunt,ATL,TE,25.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,145.0,8.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,35.5
Lyneal Alston,PIT,WR,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,84.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,23.4
Cris Carter,PHI,WR,22.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,84.0,16.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,2.0,25.4
Russ Francis,2TM,TE,34.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,202.0,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,42.2
Ethan Horton,RAI,TE,25.0,4.0,2.0,0.0,0.0,0.0,0.0,31.0,95.0,3.0,44.0,14.67,2.0,0.0,0.0,0.0,0.0,95.0,0.0,31.0,44.0,1.0,18.9
Larry Moriarty,KAN,RB,29.0,12.0,4.0,0.0,0.0,0.0,0.0,30.0,107.0,10.0,37.0,3.7,0.0,0.0,0.0,0.0,0.0,107.0,0.0,30.0,37.0,1.0,30.4
James Noble,IND,WR,24.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,78.0,7.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,25.8
Bob Perryman,NWE,RB,23.0,9.0,1.0,0.0,0.0,0.0,0.0,41.0,187.0,3.0,13.0,4.33,1.0,0.0,0.0,0.0,0.0,187.0,0.0,41.0,13.0,0.0,21.0
Nathan Poole,DEN,RB,31.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,126.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,126.0,1.0,28.0,9.0,0.0,20.5
Mike Siano,PHI,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,137.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,28.7
Mike Waters,NOR,TE,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,1.0,25.0
Kevin Bowman,PHI,WR,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,127.0,21.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,22.7
Reggie Brown,PHI,RB,27.0,3.0,3.0,0.0,0.0,0.0,0.0,39.0,136.0,8.0,53.0,6.63,2.0,0.0,0.0,0.0,0.0,136.0,0.0,39.0,53.0,0.0,22.9
Mike Busch,NYG,QB,25.0,2.0,1.0,17.0,47.0,278.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,19.12
Harry Sydney,SFO,RB,28.0,14.0,0.0,1.0,1.0,50.0,0.0,29.0,125.0,1.0,3.0,3.0,2.0,0.0,50.0,1.0,1.0,125.0,0.0,29.0,3.0,0.0,15.8
Wayne Wilson,WAS,RB,30.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,55.0,2.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,55.0,2.0,18.0,16.0,0.0,19.1
Rick Badanjek,ATL,RB,25.0,2.0,2.0,0.0,0.0,0.0,0.0,29.0,87.0,6.0,35.0,5.83,1.0,0.0,0.0,0.0,0.0,87.0,1.0,29.0,35.0,0.0,22.2
Marc Brown,BUF,WR,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,120.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,27.0
Nuu Faaola,NYJ,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,14.0,16.0,0.0,18.9
Leonard Harris,HOU,WR,27.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,10.0,164.0,16.4,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,164.0,0.0,28.1
Mike Hold,TAM,QB,24.0,2.0,0.0,8.0,24.0,123.0,1.0,7.0,69.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,24.0,69.0,0.0,7.0,0.0,0.0,17.82
Mike Kelley,SDG,QB,28.0,3.0,1.0,17.0,29.0,305.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,305.0,1.0,29.0,17.0,0.0,4.0,0.0,0.0,17.9
Charles Lockett,PIT,WR,22.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,116.0,16.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,22.6
Frank Middleton,SDG,RB,27.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,74.0,8.0,43.0,5.38,0.0,0.0,0.0,0.0,0.0,74.0,1.0,28.0,43.0,0.0,25.700000000000003
Paul Palmer,KAN,RB,23.0,12.0,1.0,0.0,1.0,0.0,0.0,24.0,155.0,4.0,27.0,6.75,2.0,0.0,0.0,0.0,1.0,155.0,0.0,24.0,27.0,0.0,18.2
Stacy Robinson,NYG,WR,25.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,58.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,23.8
Dave Wilson,NOR,QB,28.0,4.0,0.0,13.0,24.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,17.72
George Wonsley,IND,RB,27.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,71.0,5.0,48.0,9.6,1.0,0.0,0.0,0.0,0.0,71.0,1.0,18.0,48.0,0.0,20.9
Danny Bradley,DET,RB,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,7.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,20.0
Terry Greer,SFO,WR,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,111.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,23.1
Merril Hoge,PIT,RB,22.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,97.0,13.86,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,97.0,1.0,23.5
Buford Jordan,NOR,RB,25.0,12.0,4.0,0.0,0.0,0.0,0.0,12.0,36.0,2.0,13.0,6.5,0.0,0.0,0.0,0.0,0.0,36.0,2.0,12.0,13.0,0.0,18.9
Reggie McGowan,NYG,WR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,21.1
Stacey Mobley,RAM,WR,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,107.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,24.7
Malcolm Moore,RAM,WR,26.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,107.0,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,22.7
Mark Stevens,SFO,QB,25.0,2.0,0.0,2.0,4.0,52.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,4.0,45.0,1.0,10.0,0.0,0.0,16.58
Gerald Willhite,DEN,RB,28.0,3.0,1.0,0.0,1.0,0.0,0.0,26.0,141.0,9.0,25.0,2.78,1.0,0.0,0.0,0.0,1.0,141.0,0.0,26.0,25.0,0.0,23.6
Doug Flutie,2TM,QB,25.0,2.0,1.0,15.0,25.0,199.0,0.0,6.0,43.0,0.0,0.0,0.0,1.0,0.0,199.0,1.0,25.0,43.0,0.0,6.0,0.0,0.0,14.260000000000002
Sammy Garza,STL,QB,22.0,2.0,1.0,11.0,20.0,183.0,2.0,8.0,31.0,0.0,0.0,0.0,1.0,0.0,183.0,1.0,20.0,31.0,1.0,8.0,0.0,0.0,14.420000000000002
Jamie Holland,SDG,WR,23.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,6.0,138.0,23.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,138.0,0.0,21.5
Scott Holman,NYJ,WR,25.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,155.0,10.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,28.5
Herman Hunter,HOU,RB,26.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,144.0,3.0,17.0,5.67,1.0,0.0,0.0,0.0,0.0,144.0,0.0,34.0,17.0,0.0,17.1
Dan Johnson,MIA,TE,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,8.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,17.5
Mark Keel,2TM,TE,26.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,97.0,12.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,23.7
Louis Lipps,PIT,WR,25.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,164.0,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,27.4
David McCluskey,CIN,RB,24.0,3.0,3.0,0.0,0.0,0.0,0.0,29.0,94.0,1.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,94.0,1.0,29.0,8.0,0.0,13.200000000000005
Craig McEwen,WAS,TE,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,164.0,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,28.4
Alvin Ross,PHI,RB,24.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,5.0,41.0,8.2,0.0,0.0,0.0,0.0,0.0,54.0,1.0,14.0,41.0,0.0,20.5
Dwight Stone,PIT,WR,23.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,135.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,17.0,22.0,0.0,16.7
Vincent Alexander,NOR,RB,23.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,71.0,2.0,15.0,7.5,2.0,0.0,0.0,0.0,0.0,71.0,1.0,21.0,15.0,0.0,12.6
Rod Bernstine,SDG,RB,22.0,10.0,2.0,0.0,0.0,0.0,0.0,1.0,9.0,10.0,76.0,7.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,76.0,1.0,24.5
Bob Bleier,NWE,QB,23.0,3.0,2.0,14.0,39.0,181.0,1.0,5.0,-5.0,0.0,0.0,0.0,2.0,0.0,181.0,1.0,39.0,-5.0,1.0,5.0,0.0,0.0,10.74
Tony Boddie,DEN,RB,27.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,9.0,85.0,9.44,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,85.0,0.0,24.2
Walter Broughton,BUF,WR,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,20.0
Gordon Brown,IND,RB,24.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.0,1.0,19.0,0.0,0.0,12.5
Leland Douglas,MIA,WR,24.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,92.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,24.2
Willie Drewrey,HOU,WR,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,148.0,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,25.8
Stan Edwards,DET,RB,27.0,3.0,3.0,0.0,0.0,0.0,0.0,32.0,69.0,7.0,82.0,11.71,3.0,0.0,0.0,0.0,0.0,69.0,0.0,32.0,82.0,0.0,16.1
Rocky Klever,NYJ,TE,28.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,152.0,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,29.2
James McDonald,RAM,TE,26.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,19.1
Carl Monroe,SFO,RB,27.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,26.0,3.0,66.0,22.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,66.0,1.0,16.2
Harold Ricks,TAM,RB,25.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,76.0,1.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,76.0,1.0,24.0,12.0,0.0,9.8
Tim Sherwin,IND,TE,29.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,86.0,9.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1.0,23.6
Matt Stevens,KAN,QB,23.0,3.0,2.0,32.0,57.0,315.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,315.0,1.0,57.0,7.0,0.0,3.0,0.0,0.0,15.3
