Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Robert Newhouse,DAL,RB,26.0,14.0,7.0,0.0,0.0,0.0,0.0,116.0,450.0,15.0,86.0,5.73,2.0,0.0,0.0,0.0,0.0,450.0,3.0,116.0,86.0,0.0,82.6
Gary Marangi,BUF,QB,24.0,11.0,7.0,82.0,232.0,998.0,16.0,39.0,230.0,0.0,0.0,0.0,12.0,0.0,998.0,7.0,232.0,230.0,2.0,39.0,0.0,0.0,46.92
Ken Payne,GNB,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,467.0,14.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,4.0,101.7
Tom Sullivan,PHI,RB,26.0,13.0,8.0,0.0,0.0,0.0,0.0,99.0,399.0,14.0,116.0,8.29,1.0,0.0,0.0,0.0,0.0,399.0,2.0,99.0,116.0,1.0,81.5
Lynn Swann,PIT,WR,24.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,516.0,18.43,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,516.0,3.0,97.8
Freddie Solomon,MIA,WR,23.0,10.0,8.0,0.0,1.0,0.0,0.0,4.0,60.0,27.0,453.0,16.78,0.0,0.0,0.0,0.0,1.0,60.0,1.0,4.0,453.0,2.0,96.3
Joe Theismann,WAS,QB,27.0,14.0,5.0,79.0,163.0,1036.0,10.0,17.0,97.0,0.0,0.0,0.0,2.0,0.0,1036.0,8.0,163.0,97.0,1.0,17.0,0.0,0.0,65.14
Lynn Dickey,GNB,QB,27.0,10.0,10.0,115.0,243.0,1465.0,14.0,11.0,19.0,0.0,0.0,0.0,7.0,0.0,1465.0,7.0,243.0,19.0,1.0,11.0,0.0,0.0,52.5
Steve Davis,NYJ,RB,28.0,12.0,8.0,0.0,0.0,0.0,0.0,94.0,418.0,8.0,57.0,7.13,6.0,0.0,0.0,0.0,0.0,418.0,3.0,94.0,57.0,0.0,61.5
Darryl Stingley,NWE,WR,25.0,13.0,13.0,0.0,0.0,0.0,0.0,8.0,45.0,17.0,370.0,21.76,1.0,0.0,0.0,0.0,0.0,45.0,0.0,8.0,370.0,4.0,80.5
Mike Hogan,PHI,RB,22.0,8.0,8.0,0.0,0.0,0.0,0.0,123.0,561.0,15.0,89.0,5.93,4.0,0.0,0.0,0.0,0.0,561.0,0.0,123.0,89.0,0.0,72.0
Steve Odom,GNB,WR,24.0,12.0,11.0,0.0,0.0,0.0,0.0,4.0,78.0,23.0,456.0,19.83,2.0,0.0,0.0,0.0,0.0,78.0,0.0,4.0,456.0,2.0,84.39999999999999
Lenvil Elliott,CIN,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,69.0,276.0,22.0,188.0,8.55,5.0,0.0,0.0,0.0,0.0,276.0,0.0,69.0,188.0,3.0,76.4
Jeff Kinney,2TM,RB,27.0,13.0,7.0,0.0,0.0,0.0,0.0,117.0,482.0,14.0,78.0,5.57,3.0,0.0,0.0,0.0,0.0,482.0,1.0,117.0,78.0,0.0,70.0
Wayne Morris,STL,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,64.0,292.0,8.0,75.0,9.38,4.0,0.0,0.0,0.0,0.0,292.0,3.0,64.0,75.0,1.0,60.7
Ed Williams,TAM,RB,26.0,12.0,10.0,0.0,0.0,0.0,0.0,87.0,324.0,23.0,166.0,7.22,2.0,0.0,0.0,0.0,0.0,324.0,2.0,87.0,166.0,0.0,80.0
Ed Marinaro,NYJ,RB,26.0,6.0,5.0,0.0,0.0,0.0,0.0,77.0,312.0,21.0,168.0,8.0,1.0,0.0,0.0,0.0,0.0,312.0,2.0,77.0,168.0,0.0,79.0
Don Testerman,SEA,RB,24.0,14.0,8.0,0.0,0.0,0.0,0.0,67.0,246.0,25.0,232.0,9.28,2.0,0.0,0.0,0.0,0.0,246.0,1.0,67.0,232.0,1.0,80.80000000000001
Golden Richards,DAL,WR,26.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,414.0,21.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,3.0,78.4
John Brockington,GNB,RB,28.0,14.0,9.0,0.0,0.0,0.0,0.0,117.0,406.0,11.0,49.0,4.45,3.0,0.0,0.0,0.0,0.0,406.0,2.0,117.0,49.0,0.0,62.5
Bobby Scott,NOR,QB,27.0,11.0,8.0,103.0,190.0,1065.0,6.0,12.0,48.0,0.0,0.0,0.0,3.0,0.0,1065.0,4.0,190.0,48.0,1.0,12.0,0.0,0.0,51.4
Gordon Bell,NYG,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,67.0,233.0,25.0,198.0,7.92,2.0,0.0,0.0,0.0,0.0,233.0,2.0,67.0,198.0,0.0,76.1
Eric Torkelson,GNB,RB,24.0,14.0,11.0,0.0,0.0,0.0,0.0,88.0,289.0,19.0,140.0,7.37,3.0,0.0,0.0,0.0,0.0,289.0,2.0,88.0,140.0,0.0,67.9
Don Herrmann,NOR,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,535.0,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,87.5
Mike Esposito,ATL,RB,23.0,10.0,4.0,0.0,1.0,0.0,0.0,60.0,317.0,17.0,88.0,5.18,4.0,0.0,0.0,0.0,1.0,317.0,2.0,60.0,88.0,0.0,61.5
David Hill,DET,TE,22.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,249.0,13.11,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,5.0,67.9
Robert Miller,MIN,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,67.0,286.0,23.0,181.0,7.87,2.0,0.0,0.0,0.0,0.0,286.0,0.0,67.0,181.0,1.0,71.7
Rick Upchurch,DEN,WR,24.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,71.0,12.0,340.0,28.33,5.0,0.0,0.0,0.0,0.0,71.0,1.0,6.0,340.0,1.0,55.1
Rich Caster,NYJ,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,6.0,73.0,31.0,391.0,12.61,1.0,0.0,0.0,0.0,0.0,73.0,0.0,6.0,391.0,1.0,81.39999999999999
David Knight,NYJ,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,403.0,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,2.0,72.3
Willie McGee,SFO,WR,26.0,6.0,6.0,0.0,0.0,0.0,0.0,3.0,12.0,13.0,269.0,20.69,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,269.0,4.0,65.1
Jim Mandich,MIA,TE,28.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,260.0,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,4.0,72.0
Reggie Harrison,PIT,RB,25.0,12.0,0.0,0.0,0.0,0.0,0.0,54.0,235.0,2.0,19.0,9.5,1.0,0.0,0.0,0.0,0.0,235.0,4.0,54.0,19.0,0.0,49.4
Essex Johnson,TAM,RB,30.0,14.0,1.0,0.0,0.0,0.0,0.0,47.0,166.0,25.0,201.0,8.04,3.0,0.0,0.0,0.0,0.0,166.0,1.0,47.0,201.0,1.0,67.7
Horace King,DET,RB,23.0,7.0,7.0,0.0,0.0,0.0,0.0,93.0,325.0,21.0,163.0,7.76,4.0,0.0,0.0,0.0,0.0,325.0,0.0,93.0,163.0,0.0,61.8
Hugh McKinnis,SEA,RB,28.0,11.0,5.0,0.0,0.0,0.0,0.0,46.0,105.0,13.0,148.0,11.38,1.0,0.0,0.0,0.0,0.0,105.0,4.0,46.0,148.0,0.0,60.3
Larry Poole,CLE,RB,24.0,13.0,1.0,0.0,0.0,0.0,0.0,78.0,356.0,14.0,70.0,5.0,2.0,0.0,0.0,0.0,0.0,356.0,1.0,78.0,70.0,0.0,58.6
Woody Green,KAN,RB,25.0,6.0,6.0,0.0,0.0,0.0,0.0,73.0,322.0,9.0,100.0,11.11,2.0,0.0,0.0,0.0,0.0,322.0,1.0,73.0,100.0,0.0,53.2
Roy Jefferson,WAS,WR,33.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,364.0,13.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,2.0,73.4
Mike Rae,OAK,QB,25.0,7.0,2.0,35.0,65.0,417.0,1.0,10.0,37.0,0.0,0.0,0.0,0.0,0.0,417.0,6.0,65.0,37.0,1.0,10.0,0.0,0.0,48.38
Larry Walton,DET,WR,29.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,293.0,14.65,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,293.0,3.0,67.8
Scott Hunter,ATL,QB,29.0,8.0,6.0,51.0,110.0,633.0,4.0,14.0,41.0,0.0,0.0,0.0,1.0,0.0,633.0,5.0,110.0,41.0,1.0,14.0,0.0,0.0,45.42
Mike Kruczek,PIT,QB,23.0,10.0,6.0,51.0,85.0,758.0,3.0,18.0,106.0,0.0,0.0,0.0,2.0,0.0,758.0,0.0,85.0,106.0,2.0,18.0,0.0,0.0,42.92
Johnny Musso,CHI,RB,26.0,14.0,0.0,0.0,0.0,0.0,0.0,57.0,200.0,4.0,26.0,6.5,1.0,0.0,0.0,0.0,0.0,200.0,4.0,57.0,26.0,0.0,48.6
Pat Tilley,STL,WR,23.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,407.0,15.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,1.0,68.7
Stan Fritts,CIN,RB,24.0,13.0,4.0,0.0,0.0,0.0,0.0,47.0,200.0,9.0,75.0,8.33,1.0,0.0,0.0,0.0,0.0,200.0,3.0,47.0,75.0,0.0,52.5
Calvin Hill,WAS,RB,29.0,14.0,2.0,0.0,1.0,0.0,0.0,79.0,301.0,7.0,100.0,14.29,4.0,0.0,0.0,0.0,1.0,301.0,1.0,79.0,100.0,0.0,45.1
Bo Matthews,SDG,RB,25.0,12.0,2.0,0.0,0.0,0.0,0.0,46.0,199.0,12.0,81.0,6.75,3.0,0.0,0.0,0.0,0.0,199.0,3.0,46.0,81.0,0.0,52.0
Frank Lewis,PIT,WR,29.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0,24.0,17.0,306.0,18.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,306.0,1.0,62.0
Billy Masters,KAN,TE,32.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,269.0,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,3.0,62.9
Sam Scarber,SDG,RB,27.0,14.0,2.0,0.0,0.0,0.0,0.0,61.0,236.0,14.0,96.0,6.86,3.0,0.0,0.0,0.0,0.0,236.0,1.0,61.0,96.0,1.0,53.2
Reuben Gant,BUF,WR,24.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,263.0,21.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,3.0,54.3
Duriel Harris,MIA,WR,22.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,372.0,16.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,1.0,63.2
Mercury Morris,SDG,RB,29.0,13.0,0.0,0.0,0.0,0.0,0.0,50.0,256.0,8.0,52.0,6.5,1.0,0.0,0.0,0.0,0.0,256.0,2.0,50.0,52.0,0.0,48.8
Pat Curran,SDG,TE,31.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,12.0,33.0,349.0,10.58,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,349.0,1.0,75.10000000000001
Jack Dolbin,DEN,WR,28.0,14.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,19.0,354.0,18.63,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,354.0,1.0,60.9
John Holland,BUF,WR,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,299.0,19.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,2.0,54.9
Ron Howard,SEA,TE,25.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,2.0,37.0,422.0,11.41,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,422.0,0.0,79.4
Ollie Smith,GNB,WR,27.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,364.0,18.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,1.0,58.4
Larry Burton,NOR,WR,25.0,14.0,12.0,0.0,0.0,0.0,0.0,3.0,-4.0,18.0,297.0,16.5,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,297.0,2.0,59.3
John Gilliam,ATL,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,292.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2.0,62.2
Dave Hampton,2TM,RB,29.0,10.0,4.0,0.0,0.0,0.0,0.0,83.0,291.0,12.0,57.0,4.75,5.0,0.0,0.0,0.0,0.0,291.0,1.0,83.0,57.0,0.0,42.8
Oscar Roan,CLE,TE,25.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,174.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,4.0,56.4
Dwight McDonald,SDG,WR,25.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,161.0,14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,4.0,51.1
Don Nottingham,MIA,RB,27.0,14.0,8.0,0.0,0.0,0.0,0.0,63.0,185.0,4.0,33.0,8.25,1.0,0.0,0.0,0.0,0.0,185.0,3.0,63.0,33.0,0.0,41.8
Mike Strachan,NOR,RB,23.0,10.0,3.0,0.0,0.0,0.0,0.0,66.0,258.0,6.0,22.0,3.67,3.0,0.0,0.0,0.0,0.0,258.0,2.0,66.0,22.0,0.0,40.0
Richard Todd,NYJ,QB,23.0,13.0,6.0,65.0,162.0,870.0,12.0,28.0,107.0,0.0,0.0,0.0,5.0,0.0,870.0,3.0,162.0,107.0,1.0,28.0,0.0,0.0,29.5
Charley Young,DAL,RB,24.0,11.0,2.0,0.0,0.0,0.0,0.0,48.0,208.0,11.0,134.0,12.18,1.0,0.0,0.0,0.0,0.0,208.0,0.0,48.0,134.0,1.0,49.2
Carl Garrett,OAK,RB,29.0,12.0,1.0,0.0,0.0,0.0,0.0,48.0,220.0,9.0,108.0,12.0,2.0,0.0,0.0,0.0,0.0,220.0,1.0,48.0,108.0,0.0,43.8
Walker Gillette,NYG,WR,29.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,-4.0,16.0,263.0,16.44,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,1.0,263.0,2.0,53.9
John Hadl,HOU,QB,36.0,14.0,4.0,60.0,113.0,634.0,8.0,7.0,11.0,0.0,0.0,0.0,2.0,0.0,634.0,7.0,113.0,11.0,0.0,7.0,0.0,0.0,34.46
Ray Rhodes,NYG,WR,26.0,13.0,11.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,305.0,19.06,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,305.0,1.0,51.5
Stan Winfrey,MIA,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,52.0,205.0,6.0,55.0,9.17,1.0,0.0,0.0,0.0,0.0,205.0,1.0,52.0,55.0,1.0,42.0
Charle Young,PHI,TE,25.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,6.0,30.0,374.0,12.47,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,374.0,0.0,66.0
Herb Lusk,PHI,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,61.0,254.0,13.0,119.0,9.15,1.0,0.0,0.0,0.0,0.0,254.0,0.0,61.0,119.0,0.0,48.3
Sonny Collins,ATL,RB,23.0,11.0,5.0,0.0,0.0,0.0,0.0,91.0,319.0,4.0,37.0,9.25,1.0,0.0,0.0,0.0,0.0,319.0,0.0,91.0,37.0,0.0,37.6
Louie Giammona,NYJ,RB,23.0,14.0,3.0,0.0,0.0,0.0,0.0,39.0,150.0,15.0,145.0,9.67,5.0,0.0,0.0,0.0,0.0,150.0,1.0,39.0,145.0,0.0,40.5
John McKay,TAM,WR,23.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,302.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,1.0,56.2
Stu Voigt,MIN,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,303.0,10.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,1.0,64.3
Ed Marshall,NYG,WR,29.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,166.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,42.6
Joe Reed,DET,QB,28.0,13.0,2.0,32.0,62.0,425.0,3.0,11.0,63.0,0.0,0.0,0.0,1.0,0.0,425.0,3.0,62.0,63.0,1.0,11.0,0.0,0.0,33.3
Sammy Johnson,2TM,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,150.0,7.0,74.0,10.57,0.0,0.0,0.0,0.0,0.0,150.0,2.0,41.0,74.0,0.0,41.4
James McAlister,PHI,RB,25.0,13.0,4.0,0.0,0.0,0.0,0.0,68.0,265.0,12.0,72.0,6.0,4.0,0.0,0.0,0.0,0.0,265.0,0.0,68.0,72.0,0.0,37.7
Rich McGeorge,GNB,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,278.0,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1.0,57.8
John Stallworth,PIT,WR,24.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,111.0,12.33,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,111.0,2.0,42.8
Chip Myers,CIN,WR,31.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,267.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1.0,49.7
Ralph Nelson,SEA,RB,22.0,8.0,3.0,0.0,0.0,0.0,0.0,52.0,173.0,12.0,96.0,8.0,2.0,0.0,0.0,0.0,0.0,173.0,1.0,52.0,96.0,0.0,40.900000000000006
Tony Adams,KAN,QB,26.0,14.0,0.0,36.0,71.0,575.0,4.0,5.0,46.0,0.0,0.0,0.0,1.0,0.0,575.0,3.0,71.0,46.0,0.0,5.0,0.0,0.0,29.6
Jim Bertelsen,RAM,RB,26.0,14.0,0.0,0.0,0.0,0.0,0.0,42.0,155.0,6.0,33.0,5.5,3.0,0.0,0.0,0.0,0.0,155.0,2.0,42.0,33.0,0.0,30.8
Jim Kiick,DEN,RB,30.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,114.0,10.0,78.0,7.8,0.0,0.0,0.0,0.0,0.0,114.0,1.0,31.0,78.0,1.0,41.2
Jim Robinson,NYG,WR,23.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,249.0,13.83,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1.0,42.9
Tom Mitchell,SFO,TE,32.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,240.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,1.0,48.0
Bob Moore,TAM,TE,27.0,12.0,10.0,0.0,0.0,0.0,0.0,2.0,23.0,23.0,281.0,12.22,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,281.0,0.0,53.4
Tinker Owens,NOR,WR,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,241.0,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1.0,42.1
Don Strock,MIA,QB,26.0,4.0,1.0,21.0,47.0,359.0,2.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,359.0,3.0,47.0,13.0,1.0,2.0,0.0,0.0,27.66
Scott Bull,SFO,QB,23.0,14.0,2.0,21.0,48.0,252.0,4.0,15.0,66.0,0.0,0.0,0.0,2.0,0.0,252.0,2.0,48.0,66.0,2.0,15.0,0.0,0.0,24.68
Bob Klein,RAM,TE,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,229.0,11.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,1.0,48.9
John McDaniel,CIN,WR,25.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,232.0,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1.0,41.2
Rod Phillips,RAM,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,206.0,4.0,23.0,5.75,2.0,0.0,0.0,0.0,0.0,206.0,1.0,34.0,23.0,0.0,28.90000000000001
Mike Siani,OAK,WR,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,173.0,15.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,2.0,40.3
Marsh White,NYG,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,69.0,223.0,2.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,223.0,1.0,69.0,7.0,0.0,31.0
John McMakin,SEA,TE,26.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,158.0,17.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,36.8
Joe Namath,NYJ,QB,33.0,11.0,8.0,114.0,230.0,1090.0,16.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,1090.0,4.0,230.0,5.0,0.0,2.0,0.0,0.0,22.1
Tony Davis,CIN,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,36.0,178.0,4.0,29.0,7.25,3.0,0.0,0.0,0.0,0.0,178.0,1.0,36.0,29.0,0.0,24.700000000000003
Ron Lee,BAL,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,41.0,220.0,1.0,-9.0,-9.0,1.0,0.0,0.0,0.0,0.0,220.0,1.0,41.0,-9.0,0.0,26.1
Lonnie Perrin,DEN,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,37.0,118.0,4.0,35.0,8.75,1.0,0.0,0.0,0.0,0.0,118.0,2.0,37.0,35.0,0.0,29.3
John Sawyer,HOU,TE,23.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,208.0,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,1.0,44.8
Howard Twilley,MIA,WR,33.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,214.0,15.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,1.0,41.4
Woody Thompson,ATL,RB,24.0,7.0,2.0,0.0,0.0,0.0,0.0,42.0,152.0,16.0,111.0,6.94,2.0,0.0,0.0,0.0,0.0,152.0,0.0,42.0,111.0,0.0,38.3
Jim Lash,2TM,WR,25.0,13.0,10.0,0.0,0.0,0.0,0.0,3.0,5.0,17.0,242.0,14.24,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,242.0,0.0,41.7
Greg Latta,CHI,TE,24.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,-8.0,18.0,254.0,14.11,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,2.0,254.0,0.0,42.6
Randy Vataha,NWE,WR,28.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,192.0,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,36.2
Randy Grossman,PIT,TE,24.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,181.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.0,39.1
Jess Phillips,NWE,RB,29.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,164.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,164.0,1.0,24.0,18.0,0.0,23.2
Mack Alston,HOU,TE,29.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,174.0,9.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1.0,40.4
Al Chandler,NWE,TE,26.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,27.9
Gary Davis,MIA,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,31.0,160.0,2.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,160.0,1.0,31.0,8.0,0.0,22.8
Ike Forte,NWE,RB,22.0,10.0,1.0,0.0,0.0,0.0,0.0,25.0,100.0,3.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,25.0,9.0,1.0,23.9
Roman Gabriel,PHI,QB,36.0,4.0,4.0,46.0,92.0,476.0,2.0,4.0,2.0,0.0,0.0,0.0,9.0,0.0,476.0,2.0,92.0,2.0,0.0,4.0,0.0,0.0,5.239999999999998
Steve Bartkowski,ATL,QB,24.0,5.0,5.0,57.0,120.0,677.0,9.0,8.0,-10.0,0.0,0.0,0.0,2.0,0.0,677.0,2.0,120.0,-10.0,1.0,8.0,0.0,0.0,18.08
Bill Olds,2TM,RB,25.0,12.0,5.0,0.0,0.0,0.0,0.0,38.0,129.0,9.0,29.0,3.22,1.0,0.0,0.0,0.0,0.0,129.0,1.0,38.0,29.0,0.0,28.8
Brian Baschnagel,CHI,WR,22.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,-12.0,13.0,226.0,17.38,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,1.0,226.0,0.0,32.4
Cullen Bryant,RAM,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,21.0,64.0,2.0,28.0,14.0,2.0,0.0,0.0,0.0,0.0,64.0,2.0,21.0,28.0,0.0,19.2
Jack Deloplaine,PIT,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,17.0,91.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,91.0,2.0,17.0,3.0,0.0,16.4
Jerry Latin,STL,RB,23.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,115.0,4.0,35.0,8.75,3.0,0.0,0.0,0.0,0.0,115.0,1.0,25.0,35.0,0.0,19.0
Marlin Briscoe,NWE,WR,31.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,136.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,1.0,29.6
Charlie Davis,TAM,RB,24.0,6.0,5.0,0.0,0.0,0.0,0.0,41.0,107.0,3.0,32.0,10.67,2.0,0.0,0.0,0.0,0.0,107.0,1.0,41.0,32.0,0.0,18.9
Don Hardeman,HOU,RB,23.0,13.0,2.0,0.0,0.0,0.0,0.0,32.0,114.0,7.0,25.0,3.57,0.0,0.0,0.0,0.0,0.0,114.0,1.0,32.0,25.0,0.0,26.9
Butch Johnson,DAL,WR,22.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,16.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,15.4
