Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Ken Burrough,HOU,WR,26.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,492.0,13.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,492.0,2.0,95.2
Ken Burrow,ATL,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,545.0,16.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,1.0,94.5
Joe Gilliam,PIT,QB,24.0,9.0,6.0,96.0,212.0,1274.0,8.0,14.0,41.0,0.0,0.0,0.0,5.0,0.0,1274.0,4.0,212.0,41.0,1.0,14.0,0.0,0.0,51.06000000000001
Bob Newland,NOR,WR,26.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,490.0,18.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2.0,88.0
Fred Willis,HOU,RB,27.0,10.0,5.0,0.0,0.0,0.0,0.0,74.0,239.0,25.0,130.0,5.2,0.0,0.0,0.0,0.0,0.0,239.0,3.0,74.0,130.0,1.0,85.9
Carl Garrett,CHI,RB,27.0,7.0,6.0,0.0,0.0,0.0,0.0,96.0,346.0,16.0,132.0,8.25,2.0,0.0,0.0,0.0,0.0,346.0,1.0,96.0,132.0,1.0,71.80000000000001
Larry Walton,DET,WR,27.0,13.0,13.0,1.0,2.0,29.0,0.0,2.0,3.0,31.0,404.0,13.03,1.0,0.0,29.0,0.0,2.0,3.0,0.0,2.0,404.0,3.0,88.86
Bob Grim,NYG,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,466.0,16.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,2.0,84.6
Bo Rather,CHI,WR,24.0,13.0,10.0,0.0,1.0,0.0,0.0,2.0,10.0,29.0,400.0,13.79,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,400.0,3.0,88.0
Jack Snow,RAM,WR,31.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,13.0,24.0,397.0,16.54,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,397.0,3.0,83.0
Rocky Bleier,PIT,RB,28.0,12.0,7.0,0.0,0.0,0.0,0.0,88.0,373.0,7.0,87.0,12.43,2.0,0.0,0.0,0.0,0.0,373.0,2.0,88.0,87.0,0.0,61.0
Steve Davis,PIT,RB,26.0,14.0,6.0,0.0,0.0,0.0,0.0,71.0,246.0,11.0,152.0,13.82,3.0,0.0,0.0,0.0,0.0,246.0,2.0,71.0,152.0,1.0,62.80000000000001
Ed Williams,CIN,RB,24.0,14.0,3.0,0.0,0.0,0.0,0.0,58.0,238.0,13.0,98.0,7.54,0.0,0.0,0.0,0.0,0.0,238.0,3.0,58.0,98.0,1.0,70.6
George Amundson,HOU,RB,23.0,14.0,3.0,0.0,1.0,0.0,1.0,59.0,138.0,18.0,152.0,8.44,1.0,0.0,0.0,0.0,1.0,138.0,4.0,59.0,152.0,1.0,73.0
Doug Dressler,CIN,RB,26.0,13.0,4.0,0.0,0.0,0.0,0.0,72.0,255.0,29.0,196.0,6.76,5.0,0.0,0.0,0.0,0.0,255.0,2.0,72.0,196.0,0.0,76.1
Jim Mitchell,ATL,TE,27.0,14.0,14.0,0.0,0.0,0.0,0.0,3.0,21.0,30.0,479.0,15.97,1.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,479.0,1.0,84.0
Charlie Davis,CIN,RB,22.0,14.0,9.0,0.0,0.0,0.0,0.0,72.0,375.0,19.0,171.0,9.0,3.0,0.0,0.0,0.0,0.0,375.0,0.0,72.0,171.0,0.0,67.6
Harrison Davis,SDG,WR,22.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,-7.0,18.0,432.0,24.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,2.0,432.0,2.0,70.5
Jim Kiick,MIA,RB,28.0,14.0,8.0,1.0,1.0,13.0,0.0,86.0,274.0,18.0,155.0,8.61,0.0,0.0,13.0,0.0,1.0,274.0,1.0,86.0,155.0,1.0,73.41999999999999
Glen Bonner,SDG,RB,22.0,12.0,3.0,0.0,0.0,0.0,0.0,66.0,199.0,11.0,101.0,9.18,3.0,0.0,0.0,0.0,0.0,199.0,3.0,66.0,101.0,1.0,59.0
Raymond Chester,BAL,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,461.0,12.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,1.0,83.1
Milt Morin,CLE,TE,32.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,330.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,3.0,78.0
Tony Baker,RAM,RB,29.0,14.0,0.0,0.0,0.0,0.0,0.0,53.0,135.0,4.0,65.0,16.25,0.0,0.0,0.0,0.0,0.0,135.0,5.0,53.0,65.0,0.0,54.0
Otis Taylor,KAN,WR,32.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,375.0,15.63,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,375.0,2.0,74.1
Vic Washington,HOU,RB,28.0,12.0,5.0,0.0,0.0,0.0,0.0,74.0,281.0,13.0,92.0,7.08,4.0,0.0,0.0,0.0,0.0,281.0,2.0,74.0,92.0,0.0,54.3
Don Zimmerman,PHI,WR,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,368.0,12.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,2.0,78.8
Bob Moore,OAK,TE,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,356.0,11.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2.0,75.6
Glenn Doughty,BAL,WR,27.0,13.0,12.0,0.0,0.0,0.0,0.0,7.0,51.0,24.0,300.0,12.5,0.0,0.0,0.0,0.0,0.0,51.0,0.0,7.0,300.0,2.0,71.1
Charlie Joiner,CIN,WR,27.0,14.0,10.0,0.0,0.0,0.0,0.0,4.0,20.0,24.0,390.0,16.25,3.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,390.0,1.0,65.0
Larry Brunson,KAN,WR,25.0,14.0,5.0,0.0,0.0,0.0,0.0,5.0,-33.0,22.0,374.0,17.0,3.0,0.0,0.0,0.0,0.0,-33.0,0.0,5.0,374.0,2.0,62.10000000000001
Sammy Johnson,SFO,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,44.0,237.0,11.0,106.0,9.64,1.0,0.0,0.0,0.0,0.0,237.0,2.0,44.0,106.0,0.0,55.3
Norm Snead,2TM,QB,35.0,8.0,5.0,97.0,159.0,983.0,8.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,983.0,5.0,159.0,29.0,0.0,4.0,0.0,0.0,46.22
Danny Abramowicz,SFO,WR,29.0,14.0,14.0,1.0,1.0,41.0,0.0,0.0,0.0,25.0,369.0,14.76,1.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,369.0,1.0,67.53999999999999
Barry Pearson,KAN,WR,24.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,387.0,14.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,387.0,1.0,71.8
Lance Rentzel,RAM,WR,31.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,18.0,396.0,22.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,396.0,1.0,62.7
Jon Staggers,GNB,WR,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,450.0,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,77.0
Bob Trumpy,CIN,TE,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,330.0,15.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,2.0,66.0
Perry Williams,CHI,RB,28.0,14.0,10.0,0.0,0.0,0.0,0.0,74.0,218.0,25.0,167.0,6.68,2.0,0.0,0.0,0.0,0.0,218.0,1.0,74.0,167.0,0.0,65.5
Bobby Douglass,CHI,QB,27.0,7.0,3.0,41.0,100.0,387.0,4.0,36.0,229.0,0.0,0.0,0.0,0.0,0.0,387.0,2.0,100.0,229.0,1.0,36.0,0.0,0.0,44.38
Greg Landry,DET,QB,28.0,5.0,3.0,49.0,82.0,572.0,3.0,22.0,95.0,0.0,0.0,0.0,2.0,0.0,572.0,3.0,82.0,95.0,1.0,22.0,0.0,0.0,40.38
Rich McGeorge,GNB,TE,26.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,440.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,74.0
Chip Myers,CIN,WR,29.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,383.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,1.0,76.3
Mack Alston,HOU,TE,27.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,-3.0,17.0,249.0,14.65,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,249.0,3.0,57.6
Terry Beasley,SFO,WR,24.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,17.0,253.0,14.88,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,253.0,3.0,60.0
Brian Sipe,CLE,QB,25.0,10.0,5.0,59.0,108.0,603.0,7.0,16.0,44.0,0.0,0.0,0.0,8.0,0.0,603.0,1.0,108.0,44.0,4.0,16.0,0.0,0.0,26.520000000000003
Roger Carr,BAL,WR,22.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,405.0,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,61.5
Jeff Kinney,KAN,RB,25.0,13.0,3.0,0.0,0.0,0.0,0.0,63.0,249.0,18.0,105.0,5.83,0.0,0.0,0.0,0.0,0.0,249.0,0.0,63.0,105.0,1.0,59.4
Charlie Smith,OAK,RB,28.0,13.0,7.0,0.0,0.0,0.0,0.0,64.0,194.0,8.0,100.0,12.5,0.0,0.0,0.0,0.0,0.0,194.0,1.0,64.0,100.0,1.0,49.4
Mike Boryla,PHI,QB,23.0,4.0,3.0,60.0,102.0,580.0,3.0,6.0,25.0,0.0,0.0,0.0,2.0,0.0,580.0,5.0,102.0,25.0,0.0,6.0,0.0,0.0,35.7
Harold Hart,OAK,RB,22.0,13.0,0.0,0.0,0.0,0.0,0.0,51.0,268.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,268.0,2.0,51.0,4.0,0.0,32.2
Billy Parks,HOU,WR,26.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,330.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,1.0,59.0
Gloster Richardson,CLE,WR,32.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,266.0,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,2.0,47.6
Delvin Williams,SFO,RB,23.0,13.0,2.0,0.0,0.0,0.0,0.0,36.0,201.0,1.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,201.0,3.0,36.0,9.0,0.0,36.0
Ed Marinaro,MIN,RB,24.0,14.0,1.0,0.0,0.0,0.0,0.0,44.0,124.0,17.0,132.0,7.76,3.0,0.0,0.0,0.0,0.0,124.0,1.0,44.0,132.0,1.0,48.6
Ron Shanklin,PIT,WR,26.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,324.0,17.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,57.4
Howard Twilley,MIA,WR,31.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,256.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,2.0,61.6
Oscar Reed,MIN,RB,30.0,7.0,4.0,0.0,0.0,0.0,0.0,62.0,215.0,15.0,99.0,6.6,0.0,0.0,0.0,0.0,0.0,215.0,0.0,62.0,99.0,1.0,52.4
Paul Seymour,BUF,TE,24.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,246.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,2.0,51.6
Norm Bulaich,PHI,RB,28.0,11.0,8.0,0.0,0.0,0.0,0.0,50.0,152.0,28.0,204.0,7.29,3.0,0.0,0.0,0.0,0.0,152.0,0.0,50.0,204.0,0.0,57.6
Cid Edwards,SDG,RB,31.0,10.0,6.0,0.0,0.0,0.0,0.0,65.0,261.0,13.0,102.0,7.85,2.0,0.0,0.0,0.0,0.0,261.0,0.0,65.0,102.0,0.0,45.3
Leon McQuay,NYG,RB,24.0,13.0,2.0,0.0,0.0,0.0,0.0,55.0,240.0,5.0,59.0,11.8,3.0,0.0,0.0,0.0,0.0,240.0,1.0,55.0,59.0,0.0,34.9
Mercury Morris,MIA,RB,27.0,5.0,3.0,0.0,0.0,0.0,0.0,56.0,214.0,2.0,27.0,13.5,4.0,0.0,0.0,0.0,0.0,214.0,1.0,56.0,27.0,1.0,30.099999999999994
Elmo Wright,KAN,WR,25.0,13.0,9.0,0.0,0.0,0.0,0.0,3.0,26.0,13.0,209.0,16.08,0.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,209.0,1.0,48.5
Marty Domres,BAL,QB,27.0,14.0,6.0,77.0,153.0,803.0,12.0,22.0,145.0,0.0,0.0,0.0,2.0,0.0,803.0,0.0,153.0,145.0,2.0,22.0,0.0,0.0,30.62
Wendell Hayes,KAN,RB,34.0,14.0,6.0,0.0,0.0,0.0,0.0,57.0,206.0,4.0,23.0,5.75,0.0,0.0,0.0,0.0,0.0,206.0,2.0,57.0,23.0,0.0,38.900000000000006
Ted Kwalick,SFO,TE,27.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,231.0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,2.0,48.1
Barry Smith,GNB,WR,23.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,294.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,1.0,55.4
Larry Smith,WAS,RB,27.0,7.0,6.0,0.0,0.0,0.0,0.0,55.0,149.0,23.0,137.0,5.96,1.0,0.0,0.0,0.0,0.0,149.0,0.0,55.0,137.0,1.0,55.6
John Fuqua,PIT,RB,28.0,9.0,2.0,0.0,0.0,0.0,0.0,50.0,156.0,6.0,68.0,11.33,0.0,0.0,0.0,0.0,0.0,156.0,2.0,50.0,68.0,0.0,40.4
Bob Lee,ATL,QB,28.0,9.0,9.0,78.0,172.0,852.0,14.0,19.0,99.0,0.0,0.0,0.0,4.0,0.0,852.0,3.0,172.0,99.0,1.0,19.0,0.0,0.0,25.98
Cleo Miller,KAN,RB,22.0,14.0,2.0,0.0,0.0,0.0,0.0,40.0,186.0,14.0,149.0,10.64,4.0,0.0,0.0,0.0,0.0,186.0,0.0,40.0,149.0,0.0,39.5
Wayne Stewart,SDG,TE,27.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,283.0,14.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,1.0,51.3
Lynn Swann,PIT,WR,22.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,11.0,208.0,18.91,5.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,208.0,2.0,35.2
Freddie Scott,BAL,WR,22.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,18.0,317.0,17.61,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,317.0,0.0,50.900000000000006
Haskel Stanback,ATL,RB,22.0,13.0,3.0,0.0,0.0,0.0,0.0,57.0,235.0,8.0,39.0,4.88,5.0,0.0,0.0,0.0,0.0,235.0,1.0,57.0,39.0,0.0,31.4
Doug Dennison,DAL,RB,23.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,2.0,23.0,11.5,1.0,0.0,0.0,0.0,0.0,52.0,4.0,16.0,23.0,0.0,31.5
Sam McCullum,MIN,WR,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,138.0,19.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,3.0,36.8
John Stallworth,PIT,WR,22.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,-9.0,16.0,269.0,16.81,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,1.0,269.0,1.0,48.0
Darryl Stingley,NWE,WR,23.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,63.0,10.0,139.0,13.9,0.0,0.0,0.0,0.0,0.0,63.0,1.0,5.0,139.0,1.0,42.2
Bob Berry,MIN,QB,32.0,10.0,1.0,34.0,48.0,305.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,305.0,5.0,48.0,8.0,0.0,1.0,0.0,0.0,31.000000000000004
Don McCauley,BAL,RB,25.0,13.0,0.0,1.0,2.0,11.0,0.0,30.0,90.0,17.0,112.0,6.59,0.0,0.0,11.0,1.0,2.0,90.0,0.0,30.0,112.0,1.0,47.64
Mike Adamle,NYJ,RB,25.0,12.0,3.0,0.0,0.0,0.0,0.0,28.0,93.0,9.0,84.0,9.33,0.0,0.0,0.0,0.0,0.0,93.0,2.0,28.0,84.0,0.0,38.7
Robert Burns,NYJ,RB,22.0,14.0,2.0,0.0,0.0,0.0,0.0,40.0,158.0,11.0,83.0,7.55,2.0,0.0,0.0,0.0,0.0,158.0,0.0,40.0,83.0,1.0,37.1
Willie Ellison,KAN,RB,29.0,5.0,2.0,0.0,0.0,0.0,0.0,37.0,114.0,5.0,64.0,12.8,2.0,0.0,0.0,0.0,0.0,114.0,2.0,37.0,64.0,0.0,30.8
Larry Watkins,BUF,RB,28.0,10.0,2.0,0.0,0.0,0.0,0.0,41.0,170.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,170.0,2.0,41.0,7.0,0.0,30.7
Steve Ramsey,DEN,QB,26.0,7.0,2.0,41.0,74.0,580.0,7.0,5.0,-2.0,0.0,0.0,0.0,3.0,0.0,580.0,5.0,74.0,-2.0,0.0,5.0,0.0,0.0,23.000000000000004
Mike Livingston,KAN,QB,29.0,8.0,6.0,66.0,141.0,732.0,10.0,9.0,28.0,0.0,0.0,0.0,1.0,0.0,732.0,4.0,141.0,28.0,0.0,9.0,0.0,0.0,26.08
Jerry Simmons,DEN,WR,32.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,161.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,2.0,38.1
Charley Young,DAL,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,33.0,205.0,11.0,73.0,6.64,2.0,0.0,0.0,0.0,0.0,205.0,0.0,33.0,73.0,0.0,34.8
Ronnie Coleman,HOU,RB,23.0,13.0,4.0,0.0,2.0,0.0,0.0,52.0,193.0,4.0,9.0,2.25,1.0,0.0,0.0,0.0,2.0,193.0,1.0,52.0,9.0,0.0,28.200000000000003
Jesse Freitas,SDG,QB,23.0,5.0,3.0,49.0,109.0,719.0,8.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,719.0,3.0,109.0,16.0,0.0,6.0,0.0,0.0,26.360000000000007
Tom Mitchell,SFO,TE,30.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,-2.0,19.0,262.0,13.79,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,262.0,0.0,45.0
Morris Stroud,KAN,TE,28.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,141.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2.0,38.1
John Tarver,NWE,RB,25.0,14.0,4.0,0.0,0.0,0.0,0.0,41.0,101.0,9.0,37.0,4.11,2.0,0.0,0.0,0.0,0.0,101.0,2.0,41.0,37.0,0.0,30.8
Ken Willard,STL,RB,31.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,175.0,4.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,40.0,28.0,1.0,30.3
Larry Brown,PIT,TE,25.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,190.0,11.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,42.0
Frank Grant,WAS,WR,24.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,-10.0,9.0,196.0,21.78,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,1.0,196.0,1.0,33.6
Bob Adams,NWE,TE,28.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,244.0,14.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,41.4
Melvin Baker,MIA,WR,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,121.0,30.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,26.1
Charlie Evans,WAS,RB,26.0,6.0,0.0,0.0,0.0,0.0,0.0,32.0,79.0,2.0,44.0,22.0,2.0,0.0,0.0,0.0,0.0,79.0,2.0,32.0,44.0,0.0,22.3
Mike Montgomery,HOU,RB,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,179.0,19.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,32.9
John Cappelletti,RAM,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,55.0,198.0,6.0,35.0,5.83,2.0,0.0,0.0,0.0,0.0,198.0,0.0,55.0,35.0,0.0,25.3
Bobby Scott,NOR,QB,25.0,5.0,1.0,31.0,71.0,366.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,366.0,4.0,71.0,1.0,0.0,1.0,0.0,0.0,22.74
Hubert Ginn,MIA,RB,27.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,99.0,2.0,3.0,1.5,2.0,0.0,0.0,0.0,0.0,99.0,2.0,26.0,3.0,0.0,20.2
Vince Kendrick,ATL,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,17.0,71.0,12.0,86.0,7.17,0.0,0.0,0.0,0.0,0.0,71.0,0.0,17.0,86.0,1.0,33.7
Marlin Briscoe,MIA,WR,29.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,17.0,11.0,132.0,12.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,1.0,132.0,1.0,31.9
J.V. Cain,STL,TE,23.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,152.0,11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,1.0,34.2
Dave Casper,OAK,TE,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,24.6
Lynn Dickey,HOU,QB,25.0,14.0,4.0,63.0,113.0,704.0,8.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,704.0,2.0,113.0,7.0,0.0,3.0,0.0,0.0,16.859999999999996
Rod McNeill,NOR,RB,23.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,90.0,5.0,64.0,12.8,1.0,0.0,0.0,0.0,0.0,90.0,1.0,22.0,64.0,0.0,24.4
Jack Concannon,GNB,QB,31.0,14.0,2.0,28.0,54.0,381.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,381.0,1.0,54.0,7.0,1.0,3.0,0.0,0.0,19.94
Jim Hooks,DET,RB,24.0,8.0,6.0,0.0,0.0,0.0,0.0,44.0,143.0,9.0,53.0,5.89,1.0,0.0,0.0,0.0,0.0,143.0,0.0,44.0,53.0,0.0,26.6
Eddie Bell,NYJ,WR,28.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,126.0,9.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,1.0,31.6
Larry Cipa,NOR,QB,23.0,4.0,2.0,20.0,55.0,242.0,0.0,12.0,35.0,0.0,0.0,0.0,2.0,0.0,242.0,0.0,55.0,35.0,1.0,12.0,0.0,0.0,15.18
Al Dodd,ATL,WR,29.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,130.0,10.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.0,29.0
Jim Harrison,CHI,RB,26.0,9.0,4.0,0.0,0.0,0.0,0.0,36.0,94.0,5.0,38.0,7.6,0.0,0.0,0.0,0.0,0.0,94.0,1.0,36.0,38.0,0.0,24.200000000000003
Essex Johnson,CIN,RB,28.0,5.0,2.0,0.0,0.0,0.0,0.0,19.0,44.0,8.0,85.0,10.63,1.0,0.0,0.0,0.0,0.0,44.0,0.0,19.0,85.0,1.0,24.9
Bob Windsor,NWE,TE,32.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,127.0,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1.0,30.7
Jazz Jackson,NYJ,RB,22.0,13.0,1.0,0.0,0.0,0.0,0.0,20.0,74.0,2.0,44.0,22.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,20.0,44.0,1.0,15.8
Eddie Ray,ATL,RB,27.0,11.0,2.0,0.0,0.0,0.0,0.0,46.0,139.0,10.0,43.0,4.3,7.0,0.0,0.0,0.0,0.0,139.0,0.0,46.0,43.0,0.0,14.200000000000005
Jerry Tagge,GNB,QB,24.0,7.0,6.0,70.0,146.0,709.0,10.0,18.0,58.0,0.0,0.0,0.0,5.0,0.0,709.0,1.0,146.0,58.0,0.0,18.0,0.0,0.0,8.16
Joe Reed,SFO,QB,26.0,6.0,4.0,29.0,74.0,316.0,7.0,16.0,107.0,0.0,0.0,0.0,2.0,0.0,316.0,2.0,74.0,107.0,0.0,16.0,0.0,0.0,13.34
Cotton Speyrer,BAL,WR,25.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,110.0,12.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,22.0
Joe Theismann,WAS,QB,25.0,9.0,0.0,9.0,11.0,145.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,145.0,1.0,11.0,12.0,1.0,3.0,0.0,0.0,17.0
Mark van Eeghen,OAK,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,139.0,4.0,33.0,8.25,0.0,0.0,0.0,0.0,0.0,139.0,0.0,28.0,33.0,0.0,21.2
Randy Grossman,PIT,TE,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,164.0,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,29.4
Bob Chandler,BUF,WR,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,88.0,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1.0,21.8
Clint Longley,DAL,QB,22.0,2.0,0.0,12.0,21.0,209.0,0.0,4.0,-13.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,21.0,-13.0,0.0,4.0,0.0,0.0,15.06
