Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Cliff Branch,OAK,WR,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,709.0,14.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.0,1.0,121.9
Bob Avellini,CHI,QB,25.0,13.0,12.0,141.0,264.0,1718.0,16.0,34.0,54.0,0.0,0.0,0.0,5.0,0.0,1718.0,5.0,264.0,54.0,2.0,34.0,0.0,0.0,64.12
Larry Csonka,NYG,RB,32.0,14.0,12.0,0.0,0.0,0.0,0.0,91.0,311.0,7.0,73.0,10.43,1.0,0.0,0.0,0.0,0.0,311.0,6.0,91.0,73.0,0.0,79.4
Jim Robinson,NYG,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,620.0,19.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,2.0,104.0
Freddie Scott,DET,WR,26.0,16.0,13.0,0.0,0.0,0.0,0.0,4.0,53.0,37.0,564.0,15.24,1.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,564.0,2.0,108.7
Ken Burrough,HOU,WR,30.0,16.0,16.0,0.0,1.0,0.0,0.0,3.0,-11.0,47.0,624.0,13.28,0.0,0.0,0.0,0.0,1.0,-11.0,0.0,3.0,624.0,2.0,120.3
Steve Jones,STL,RB,27.0,16.0,9.0,0.0,0.0,0.0,0.0,105.0,392.0,27.0,217.0,8.04,5.0,0.0,0.0,0.0,0.0,392.0,2.0,105.0,217.0,0.0,89.9
Dave Stief,STL,WR,22.0,15.0,3.0,1.0,1.0,43.0,0.0,1.0,-8.0,24.0,477.0,19.88,0.0,0.0,43.0,0.0,1.0,-8.0,0.0,1.0,477.0,4.0,96.62
Freddie Solomon,SFO,WR,25.0,16.0,15.0,5.0,10.0,85.0,1.0,14.0,70.0,31.0,458.0,14.77,5.0,0.0,85.0,0.0,10.0,70.0,1.0,14.0,458.0,2.0,93.2
Gary Davis,MIA,RB,24.0,14.0,1.0,0.0,0.0,0.0,0.0,62.0,313.0,24.0,218.0,9.08,3.0,0.0,0.0,0.0,0.0,313.0,3.0,62.0,218.0,0.0,89.1
Sam McCullum,SEA,WR,26.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,525.0,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,3.0,107.5
Don Strock,MIA,QB,28.0,16.0,7.0,72.0,135.0,825.0,6.0,10.0,23.0,0.0,0.0,0.0,4.0,0.0,825.0,12.0,135.0,23.0,0.0,10.0,0.0,0.0,63.3
Danny Buggs,WAS,WR,25.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,575.0,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,2.0,105.5
Don McCauley,BAL,RB,29.0,15.0,1.0,0.0,0.0,0.0,0.0,44.0,107.0,34.0,296.0,8.71,2.0,0.0,0.0,0.0,0.0,107.0,5.0,44.0,296.0,0.0,100.3
Johnny Perkins,NYG,WR,25.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,32.0,514.0,16.06,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,514.0,3.0,101.7
Morris Bradshaw,OAK,WR,26.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,5.0,40.0,552.0,13.8,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,552.0,2.0,105.7
Mike Livingston,KAN,QB,33.0,14.0,14.0,159.0,290.0,1573.0,13.0,23.0,49.0,0.0,0.0,0.0,8.0,0.0,1573.0,5.0,290.0,49.0,1.0,23.0,0.0,0.0,51.81999999999999
Mike Strachan,NOR,RB,25.0,15.0,5.0,0.0,1.0,0.0,0.0,108.0,388.0,10.0,51.0,5.1,3.0,0.0,0.0,0.0,1.0,388.0,4.0,108.0,51.0,0.0,71.9
Charlie Joiner,SDG,WR,31.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,607.0,18.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,1.0,95.7
Aundra Thompson,GNB,WR,25.0,16.0,16.0,0.0,0.0,0.0,0.0,4.0,25.0,26.0,527.0,20.27,1.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,527.0,2.0,91.2
Doug Williams,TAM,QB,23.0,10.0,10.0,73.0,194.0,1170.0,8.0,27.0,23.0,0.0,0.0,0.0,5.0,0.0,1170.0,7.0,194.0,23.0,1.0,27.0,0.0,0.0,57.1
Scott Laidlaw,DAL,RB,25.0,16.0,4.0,0.0,0.0,0.0,0.0,75.0,312.0,6.0,108.0,18.0,3.0,0.0,0.0,0.0,0.0,312.0,3.0,75.0,108.0,1.0,66.0
Rich Caster,HOU,WR,30.0,14.0,7.0,0.0,0.0,0.0,0.0,5.0,32.0,20.0,316.0,15.8,1.0,0.0,0.0,0.0,0.0,32.0,0.0,5.0,316.0,5.0,82.8
Bob Ferrell,SFO,RB,26.0,16.0,8.0,0.0,0.0,0.0,0.0,125.0,471.0,16.0,123.0,7.69,5.0,0.0,0.0,0.0,0.0,471.0,1.0,125.0,123.0,0.0,71.4
Roland Hooks,BUF,RB,25.0,16.0,0.0,0.0,0.0,0.0,0.0,76.0,358.0,15.0,110.0,7.33,2.0,0.0,0.0,0.0,0.0,358.0,2.0,76.0,110.0,1.0,75.8
Alfred Jackson,ATL,WR,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,526.0,20.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,2.0,84.6
Al Hunter,SEA,RB,23.0,16.0,5.0,0.0,0.0,0.0,0.0,105.0,348.0,12.0,172.0,14.33,3.0,0.0,0.0,0.0,0.0,348.0,2.0,105.0,172.0,0.0,70.0
Billy Brooks,CIN,WR,25.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,506.0,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,2.0,92.6
Preston Pearson,DAL,RB,33.0,16.0,1.0,0.0,0.0,0.0,0.0,25.0,104.0,47.0,526.0,11.19,0.0,0.0,0.0,0.0,0.0,104.0,0.0,25.0,526.0,0.0,110.0
Roosevelt Leaks,BAL,RB,25.0,12.0,12.0,0.0,0.0,0.0,0.0,83.0,266.0,9.0,111.0,12.33,3.0,0.0,0.0,0.0,0.0,266.0,2.0,83.0,111.0,2.0,64.7
Lawrence McCutcheon,RAM,RB,28.0,8.0,7.0,0.0,1.0,0.0,0.0,118.0,420.0,12.0,76.0,6.33,4.0,0.0,0.0,0.0,1.0,420.0,0.0,118.0,76.0,2.0,65.6
Robert Miller,MIN,RB,25.0,15.0,2.0,0.0,0.0,0.0,0.0,70.0,213.0,22.0,230.0,10.45,2.0,0.0,0.0,0.0,0.0,213.0,3.0,70.0,230.0,0.0,80.3
Dave Preston,DEN,RB,23.0,16.0,0.0,0.0,0.0,0.0,0.0,66.0,296.0,24.0,199.0,8.29,4.0,0.0,0.0,0.0,0.0,296.0,1.0,66.0,199.0,1.0,77.5
Otis Armstrong,DEN,RB,28.0,16.0,9.0,0.0,0.0,0.0,0.0,112.0,381.0,12.0,98.0,8.17,1.0,0.0,0.0,0.0,0.0,381.0,1.0,112.0,98.0,1.0,69.9
Wes Chandler,NOR,WR,22.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,10.0,35.0,472.0,13.49,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,472.0,2.0,93.2
Jimmy DuBose,TAM,RB,24.0,6.0,5.0,0.0,0.0,0.0,0.0,93.0,358.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,358.0,4.0,93.0,3.0,0.0,59.1
Ron Lee,BAL,RB,25.0,15.0,4.0,0.0,0.0,0.0,0.0,81.0,374.0,13.0,109.0,8.38,3.0,0.0,0.0,0.0,0.0,374.0,1.0,81.0,109.0,1.0,67.3
Greg Boykin,SFO,RB,25.0,16.0,8.0,0.0,0.0,0.0,0.0,102.0,361.0,19.0,112.0,5.89,3.0,0.0,0.0,0.0,0.0,361.0,2.0,102.0,112.0,0.0,72.3
Steve DeBerg,SFO,QB,24.0,12.0,11.0,137.0,302.0,1570.0,22.0,15.0,20.0,0.0,0.0,0.0,9.0,0.0,1570.0,8.0,302.0,20.0,1.0,15.0,0.0,0.0,40.8
Larry Canada,DEN,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,79.0,365.0,6.0,37.0,6.17,1.0,0.0,0.0,0.0,0.0,365.0,3.0,79.0,37.0,0.0,62.2
Tim Wilson,HOU,RB,24.0,16.0,13.0,0.0,0.0,0.0,0.0,126.0,431.0,15.0,91.0,6.07,5.0,0.0,0.0,0.0,0.0,431.0,0.0,126.0,91.0,1.0,63.2
Jerome Barkum,NYJ,TE,28.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,391.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,3.0,85.1
Glenn Doughty,BAL,WR,31.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,-1.0,25.0,390.0,15.6,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,390.0,3.0,79.9
Tinker Owens,NOR,WR,24.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,446.0,11.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,2.0,94.6
Johnny Davis,TAM,RB,22.0,16.0,10.0,0.0,0.0,0.0,0.0,97.0,370.0,5.0,13.0,2.6,2.0,0.0,0.0,0.0,0.0,370.0,3.0,97.0,13.0,0.0,57.3
Al Dixon,NYG,TE,24.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,376.0,20.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,3.0,71.6
MacArthur Lane,KAN,RB,36.0,16.0,3.0,0.0,0.0,0.0,0.0,52.0,277.0,36.0,279.0,7.75,1.0,0.0,0.0,0.0,0.0,277.0,0.0,52.0,279.0,0.0,89.6
Ronnie Coleman,HOU,RB,27.0,15.0,2.0,0.0,0.0,0.0,0.0,61.0,188.0,19.0,246.0,12.95,4.0,0.0,0.0,0.0,0.0,188.0,1.0,61.0,246.0,1.0,66.4
Keith Krepfle,PHI,TE,26.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,374.0,14.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,3.0,79.4
Henry Marshall,KAN,WR,24.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,-5.0,26.0,433.0,16.65,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,433.0,2.0,80.8
Cleo Miller,CLE,RB,26.0,15.0,9.0,0.0,0.0,0.0,0.0,89.0,336.0,20.0,152.0,7.6,2.0,0.0,0.0,0.0,0.0,336.0,1.0,89.0,152.0,0.0,70.80000000000001
Bob Tucker,MIN,TE,33.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,540.0,11.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,97.0
Bob Klein,SDG,TE,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,413.0,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,2.0,87.3
Louis Carter,TAM,RB,25.0,16.0,5.0,2.0,5.0,87.0,0.0,81.0,275.0,19.0,139.0,7.32,6.0,0.0,87.0,0.0,5.0,275.0,1.0,81.0,139.0,0.0,57.88
Randy Grossman,PIT,TE,26.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,448.0,12.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1.0,85.8
Sidney Thornton,PIT,RB,24.0,16.0,0.0,0.0,0.0,0.0,0.0,71.0,264.0,5.0,66.0,13.2,3.0,0.0,0.0,0.0,0.0,264.0,2.0,71.0,66.0,1.0,50.0
Rob Lytle,DEN,RB,24.0,13.0,7.0,0.0,0.0,0.0,0.0,81.0,341.0,6.0,37.0,6.17,0.0,0.0,0.0,0.0,0.0,341.0,2.0,81.0,37.0,0.0,55.8
Jim Mitchell,ATL,TE,31.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,366.0,11.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2.0,76.6
Mike Rae,TAM,QB,27.0,6.0,5.0,57.0,118.0,705.0,7.0,20.0,186.0,0.0,0.0,0.0,4.0,0.0,705.0,4.0,118.0,186.0,0.0,20.0,0.0,0.0,40.8
Paul Seal,SFO,TE,26.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,370.0,17.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,2.0,70.0
Luther Blue,DET,WR,24.0,16.0,15.0,0.0,0.0,0.0,0.0,5.0,9.0,31.0,350.0,11.29,2.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,350.0,2.0,74.9
Don Calhoun,NWE,RB,26.0,14.0,2.0,0.0,0.0,0.0,0.0,76.0,391.0,3.0,29.0,9.67,1.0,0.0,0.0,0.0,0.0,391.0,1.0,76.0,29.0,0.0,49.0
Terry Nelson,RAM,TE,27.0,13.0,13.0,0.0,0.0,0.0,0.0,6.0,67.0,23.0,344.0,14.96,2.0,0.0,0.0,0.0,0.0,67.0,1.0,6.0,344.0,0.0,66.1
Mike Renfro,HOU,WR,23.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,26.0,339.0,13.04,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,339.0,2.0,70.80000000000001
Norris Weese,DEN,QB,27.0,13.0,1.0,55.0,87.0,723.0,5.0,17.0,48.0,0.0,0.0,0.0,3.0,0.0,723.0,4.0,87.0,48.0,1.0,17.0,0.0,0.0,39.72
Bennie Cunningham,PIT,TE,24.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,321.0,20.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,2.0,58.1
Jimmie Giles,TAM,TE,24.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.0,324.0,14.09,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,324.0,2.0,65.30000000000001
Al Chandler,2TM,TE,28.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,190.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,4.0,59.0
Dan Doornink,NYG,RB,22.0,12.0,3.0,0.0,0.0,0.0,0.0,60.0,306.0,12.0,66.0,5.5,2.0,0.0,0.0,0.0,0.0,306.0,1.0,60.0,66.0,0.0,51.2
Dennis Johnson,BUF,RB,22.0,16.0,1.0,0.0,0.0,0.0,0.0,55.0,222.0,10.0,83.0,8.3,2.0,0.0,0.0,0.0,0.0,222.0,2.0,55.0,83.0,0.0,48.5
Rick Kane,DET,RB,24.0,15.0,0.0,0.0,0.0,0.0,0.0,44.0,153.0,16.0,161.0,10.06,1.0,0.0,0.0,0.0,0.0,153.0,2.0,44.0,161.0,0.0,57.400000000000006
Ricky Patton,ATL,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,68.0,206.0,10.0,90.0,9.0,6.0,0.0,0.0,0.0,0.0,206.0,1.0,68.0,90.0,1.0,39.6
Walter White,KAN,TE,27.0,16.0,16.0,1.0,1.0,44.0,0.0,0.0,0.0,42.0,340.0,8.1,0.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,340.0,1.0,83.75999999999999
Fred Biletnikoff,OAK,WR,35.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,285.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,2.0,60.5
Norm Bulaich,MIA,RB,32.0,16.0,3.0,0.0,0.0,0.0,0.0,40.0,196.0,16.0,92.0,5.75,0.0,0.0,0.0,0.0,0.0,196.0,2.0,40.0,92.0,0.0,56.8
Leonard Thompson,DET,WR,26.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,167.0,16.7,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,167.0,4.0,47.400000000000006
Ricky Thompson,WAS,WR,24.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,350.0,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1.0,64.0
Jim Obradovich,TAM,TE,25.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,219.0,15.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,3.0,53.9
Richard Todd,NYJ,QB,25.0,5.0,5.0,60.0,107.0,849.0,10.0,14.0,18.0,0.0,0.0,0.0,1.0,0.0,849.0,6.0,107.0,18.0,0.0,14.0,0.0,0.0,37.76
Steve Raible,SEA,WR,24.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,22.0,316.0,14.36,1.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,316.0,1.0,58.9
Golden Richards,2TM,WR,28.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,381.0,13.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,64.1
Deacon Turner,CIN,RB,23.0,16.0,5.0,0.0,0.0,0.0,0.0,84.0,333.0,11.0,50.0,4.55,4.0,0.0,0.0,0.0,0.0,333.0,0.0,84.0,50.0,0.0,41.3
Bo Matthews,SDG,RB,27.0,11.0,9.0,0.0,0.0,0.0,0.0,71.0,286.0,11.0,78.0,7.09,5.0,0.0,0.0,0.0,0.0,286.0,0.0,71.0,78.0,0.0,37.400000000000006
Terry Robiskie,OAK,RB,24.0,7.0,5.0,0.0,0.0,0.0,0.0,49.0,189.0,5.0,51.0,10.2,0.0,0.0,0.0,0.0,0.0,189.0,2.0,49.0,51.0,0.0,41.0
Billy Campfield,PHI,RB,22.0,16.0,2.0,0.0,0.0,0.0,0.0,61.0,247.0,15.0,101.0,6.73,3.0,0.0,0.0,0.0,0.0,247.0,0.0,61.0,101.0,0.0,43.8
Billy Waddy,RAM,WR,24.0,11.0,2.0,0.0,0.0,0.0,0.0,5.0,31.0,14.0,258.0,18.43,3.0,0.0,0.0,0.0,0.0,31.0,0.0,5.0,258.0,1.0,42.9
Mack Alston,BAL,TE,31.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,210.0,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,2.0,51.0
Jim Braxton,2TM,RB,29.0,16.0,7.0,0.0,0.0,0.0,0.0,50.0,121.0,9.0,85.0,9.44,1.0,0.0,0.0,0.0,0.0,121.0,2.0,50.0,85.0,0.0,39.6
Jimmy Cefalo,MIA,WR,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,145.0,24.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,3.0,32.5
Don Hardeman,BAL,RB,25.0,13.0,3.0,0.0,0.0,0.0,0.0,48.0,244.0,10.0,88.0,8.8,1.0,0.0,0.0,0.0,0.0,244.0,0.0,48.0,88.0,0.0,41.2
Bert Jones,BAL,QB,27.0,3.0,3.0,27.0,42.0,370.0,1.0,9.0,38.0,0.0,0.0,0.0,1.0,0.0,370.0,4.0,42.0,38.0,0.0,9.0,0.0,0.0,30.6
John Reaves,CIN,QB,28.0,9.0,4.0,74.0,144.0,790.0,8.0,6.0,50.0,0.0,0.0,0.0,2.0,0.0,790.0,3.0,144.0,50.0,0.0,6.0,0.0,0.0,28.6
Kenny Harrison,SFO,WR,25.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,320.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,48.0
Ken Payne,PHI,WR,28.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,17.0,13.0,238.0,18.31,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,238.0,1.0,44.5
Billy Taylor,NYG,RB,22.0,13.0,1.0,0.0,0.0,0.0,0.0,73.0,250.0,9.0,70.0,7.78,3.0,0.0,0.0,0.0,0.0,250.0,0.0,73.0,70.0,0.0,35.0
Mark Bailey,KAN,RB,24.0,13.0,5.0,0.0,0.0,0.0,0.0,83.0,298.0,5.0,13.0,2.6,0.0,0.0,0.0,0.0,0.0,298.0,0.0,83.0,13.0,0.0,36.1
Larry Burton,SDG,WR,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,127.0,25.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,3.0,33.7
Clarence Harmon,WAS,RB,23.0,16.0,3.0,0.0,0.0,0.0,0.0,34.0,141.0,11.0,112.0,10.18,0.0,0.0,0.0,0.0,0.0,141.0,0.0,34.0,112.0,1.0,42.3
Ron Howard,SEA,TE,27.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,251.0,13.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,1.0,47.1
Rich McGeorge,GNB,TE,30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,247.0,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,1.0,53.7
Larry Mucker,TAM,WR,24.0,16.0,7.0,0.0,0.0,0.0,0.0,5.0,35.0,13.0,271.0,20.85,2.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,271.0,0.0,39.6
Eason Ramson,STL,TE,22.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,8.0,23.0,238.0,10.35,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,238.0,1.0,53.6
Clark Gaines,NYJ,RB,24.0,16.0,1.0,0.0,0.0,0.0,0.0,44.0,154.0,3.0,23.0,7.67,1.0,0.0,0.0,0.0,0.0,154.0,2.0,44.0,23.0,0.0,30.700000000000003
Don Testerman,SEA,RB,26.0,16.0,5.0,0.0,0.0,0.0,0.0,43.0,155.0,17.0,143.0,8.41,3.0,0.0,0.0,0.0,0.0,155.0,0.0,43.0,143.0,0.0,40.8
Larry Dorsey,KAN,WR,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,169.0,18.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2.0,37.9
Jack Dolbin,DEN,WR,30.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,284.0,11.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,50.4
Ray Strong,ATL,RB,22.0,14.0,1.0,0.0,0.0,0.0,0.0,30.0,99.0,7.0,56.0,8.0,1.0,0.0,0.0,0.0,0.0,99.0,2.0,30.0,56.0,0.0,32.5
Raymond Chester,OAK,TE,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,146.0,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,2.0,39.6
Ken MacAfee,SFO,TE,22.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,205.0,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,1.0,48.5
Boobie Clark,CIN,RB,28.0,14.0,6.0,0.0,0.0,0.0,0.0,40.0,187.0,11.0,73.0,6.64,1.0,0.0,0.0,0.0,0.0,187.0,0.0,40.0,73.0,0.0,35.0
Charlie Smith,PHI,WR,28.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,142.0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2.0,37.2
Lawrence Gaines,DET,RB,25.0,13.0,1.0,0.0,0.0,0.0,0.0,54.0,178.0,2.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,178.0,1.0,54.0,16.0,0.0,25.4
Bill Munson,BUF,QB,37.0,4.0,0.0,24.0,43.0,328.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,25.12
Gary Shirk,NYG,TE,28.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,127.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2.0,34.7
Mickey Shuler,NYJ,TE,22.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,67.0,6.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,3.0,33.7
Rick Walker,CIN,TE,23.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,126.0,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,2.0,34.6
Scott Bull,SFO,QB,25.0,16.0,5.0,48.0,121.0,651.0,11.0,29.0,100.0,0.0,0.0,0.0,6.0,0.0,651.0,1.0,121.0,100.0,1.0,29.0,0.0,0.0,12.04
Billy Kilmer,WAS,QB,39.0,5.0,2.0,23.0,46.0,316.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,316.0,4.0,46.0,1.0,0.0,1.0,0.0,0.0,20.74
Greg Landry,DET,QB,32.0,5.0,5.0,48.0,77.0,452.0,1.0,5.0,29.0,0.0,0.0,0.0,3.0,0.0,452.0,1.0,77.0,29.0,0.0,5.0,0.0,0.0,16.979999999999997
John McKay,TAM,WR,25.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,166.0,18.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,1.0,31.6
Pete Banaszak,OAK,RB,34.0,16.0,0.0,0.0,0.0,0.0,0.0,43.0,137.0,7.0,78.0,11.14,1.0,0.0,0.0,0.0,0.0,137.0,0.0,43.0,78.0,0.0,26.5
Larry Brinson,DAL,RB,24.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,2.0,18.0,0.0,0.0,19.6
Reese McCall,BAL,TE,22.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,160.0,14.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,31.0
Robert Woods,HOU,WR,23.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,96.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,96.0,2.0,26.0
Charle Young,RAM,TE,27.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,18.0,213.0,11.83,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,213.0,0.0,37.9
Pat Curran,SDG,TE,33.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,92.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,30.2
Cleveland Franklin,PHI,RB,23.0,16.0,4.0,0.0,0.0,0.0,0.0,60.0,167.0,7.0,46.0,6.57,7.0,0.0,0.0,0.0,0.0,167.0,0.0,60.0,46.0,0.0,14.299999999999995
James McAlister,NWE,RB,27.0,16.0,0.0,0.0,0.0,0.0,0.0,19.0,77.0,1.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,77.0,2.0,19.0,12.0,0.0,15.9
